date,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20111230,0.0,12.0,12.8,8.2,4.7,5.2,101700.0,0.0
20111231,0.0,13.0,13.0,9.2,5.6,0.2,101000.0,0.0
20120101,0.0,13.0,11.9,12.2,11.3,7.2,100480.0,0.0
20120102,6.3,49.0,12.6,8.1,4.2,2.0,100850.0,0.0
20120103,1.4,25.0,11.7,8.7,4.7,7.8,100310.0,0.0
20120104,0.4,18.0,11.0,8.1,4.4,2.0,101420.0,0.0
20120105,3.5,37.0,10.6,8.3,5.5,0.2,100500.0,0.0
20120106,4.8,44.0,10.6,7.0,3.3,0.0,102380.0,0.0
20120107,2.2,31.0,10.4,7.0,3.4,0.0,102190.0,0.0
20120108,0.1,15.0,12.8,8.9,7.3,0.0,102680.0,0.0
20120109,0.5,20.0,11.4,9.8,6.8,0.2,102970.0,0.0
20120110,0.7,22.0,11.2,10.0,8.6,0.0,103330.0,0.0
20120111,2.6,35.0,13.6,9.0,6.7,0.0,103300.0,0.0
20120112,1.5,28.0,7.1,10.1,6.6,0.0,102800.0,0.0
20120113,6.1,53.0,6.5,3.7,0.2,0.0,103300.0,0.0
20120114,6.3,55.0,6.7,1.7,-3.1,0.2,103010.0,0.0
20120115,6.4,56.0,7.2,2.5,-1.8,0.0,102480.0,0.0
20120116,7.1,60.0,8.7,2.9,-1.4,0.2,102540.0,0.0
20120117,2.1,34.0,12.4,3.1,-2.5,0.6,102770.0,0.0
20120118,0.0,15.0,11.0,5.9,-0.7,4.0,102390.0,0.0
20120119,1.8,33.0,11.3,9.7,8.4,0.8,101880.0,0.0
20120120,0.0,16.0,12.8,7.7,4.0,0.0,101960.0,0.0
20120121,1.9,35.0,12.0,10.1,7.4,0.0,101290.0,0.0
20120122,0.7,25.0,8.6,8.7,5.4,0.0,101460.0,0.0
20120123,0.0,17.0,10.4,6.0,3.4,1.4,101910.0,0.0
20120124,0.0,17.0,10.2,4.9,-0.6,6.2,101930.0,0.0
20120125,0.0,17.0,9.1,7.1,3.9,1.0,101520.0,0.0
20120126,3.5,48.0,9.3,7.7,6.3,0.2,100900.0,0.0
20120127,7.1,69.0,6.7,5.8,2.2,0.4,101920.0,0.0
20120128,1.2,33.0,4.9,4.3,1.9,0.0,102820.0,0.0
20120129,0.0,18.0,4.3,3.1,1.3,0.0,103090.0,0.0
20120130,0.1,21.0,2.3,2.4,0.5,0.0,102620.0,0.0
20120131,0.2,23.0,3.9,0.6,-1.1,0.0,102630.0,0.0
20120201,7.6,77.0,2.0,1.5,-0.9,0.0,103260.0,0.0
20120202,8.1,81.0,2.2,-0.6,-3.2,0.0,103610.0,0.0
20120203,6.6,73.0,1.9,-1.2,-4.5,0.0,103950.0,2.0
20120204,4.2,59.0,2.4,-2.2,-6.3,10.4,103600.0,0.0
20120205,0.0,21.0,4.5,-1.1,-4.6,0.0,102740.0,7.0
20120206,0.0,21.0,4.1,2.6,0.7,0.2,103310.0,3.0
20120207,4.7,66.0,0.7,2.6,1.1,0.0,104000.0,0.0
20120208,0.0,22.0,1.8,-1.4,-3.5,0.0,104120.0,0.0
20120209,0.4,30.0,2.4,0.3,-1.3,2.0,103940.0,0.0
20120210,2.4,51.0,2.4,0.3,-1.9,0.0,103820.0,4.0
20120211,8.2,92.0,4.8,-2.6,-7.6,0.0,103690.0,2.0
20120212,0.0,24.0,6.8,-1.0,-6.8,0.0,103470.0,2.0
20120213,0.1,27.0,8.7,2.8,-1.3,0.6,102770.0,0.0
20120214,0.5,34.0,11.2,5.9,3.0,0.0,102490.0,0.0
20120215,2.9,60.0,11.2,7.9,4.6,0.0,102560.0,0.0
20120216,2.1,53.0,12.2,6.9,2.5,0.0,102760.0,0.0
20120217,0.1,29.0,11.4,8.7,5.1,0.0,102330.0,0.0
20120218,0.4,35.0,7.3,9.7,8.0,2.8,101270.0,0.0
20120219,7.2,97.0,9.5,3.7,0.1,0.0,102440.0,0.0
20120220,5.3,84.0,12.5,3.2,-3.1,0.0,103210.0,0.0
20120221,1.2,48.0,12.5,6.9,1.3,0.0,102890.0,0.0
20120222,0.1,32.0,16.8,10.3,8.1,0.8,102400.0,0.0
20120223,5.9,93.0,14.7,12.6,8.3,0.0,102320.0,0.0
20120224,1.9,58.0,12.2,11.9,9.1,0.0,102750.0,0.0
20120225,6.5,100.0,13.3,9.8,7.4,0.0,102780.0,0.0
20120226,8.5,117.0,11.5,7.6,1.9,0.0,102840.0,0.0
20120227,0.0,31.0,13.1,8.4,5.2,0.0,102500.0,0.0
20120228,0.0,31.0,13.0,10.9,8.6,0.0,102410.0,0.0
20120229,0.0,32.0,14.4,10.8,8.5,0.0,102470.0,0.0
20120301,5.2,105.0,11.7,9.1,3.7,0.0,102630.0,0.0
20120302,3.4,88.0,15.0,7.5,3.2,0.0,102560.0,0.0
20120303,3.4,89.0,9.4,10.8,6.6,2.2,101880.0,0.0
20120304,0.0,37.0,10.3,8.0,6.5,7.4,101670.0,0.0
20120305,7.8,135.0,8.9,6.8,3.2,0.0,102190.0,0.0
20120306,1.1,62.0,12.4,5.4,1.8,0.2,102540.0,0.0
20120307,1.0,62.0,12.1,8.1,3.8,3.8,101760.0,0.0
20120308,5.1,114.0,11.3,6.8,1.4,0.0,103080.0,0.0
20120309,0.0,40.0,15.8,8.1,4.8,0.0,103470.0,0.0
20120310,2.6,88.0,16.4,12.2,8.6,0.0,103670.0,0.0
20120311,6.7,135.0,14.9,10.9,5.3,0.2,103690.0,0.0
20120312,4.8,116.0,10.3,9.3,3.7,0.0,103510.0,0.0
20120313,2.6,91.0,13.5,7.6,4.9,0.0,103470.0,0.0
20120314,5.0,121.0,16.4,9.3,5.1,0.0,103130.0,0.0
20120315,7.6,151.0,9.9,8.8,1.1,0.0,102460.0,0.0
20120316,0.0,44.0,11.1,6.7,3.5,0.0,101900.0,0.0
20120317,0.0,45.0,10.4,9.2,7.3,2.2,101290.0,0.0
20120318,5.4,132.0,14.0,6.5,2.6,0.2,101750.0,0.0
20120319,11.0,191.0,15.5,7.5,0.9,0.0,103210.0,0.0
20120320,5.3,134.0,16.5,9.4,3.3,0.0,103480.0,0.0
20120321,8.2,167.0,18.2,12.2,7.9,0.0,103400.0,0.0
20120322,8.3,170.0,20.3,11.9,5.6,0.0,102920.0,0.0
20120323,9.6,185.0,20.1,13.4,6.5,0.0,102660.0,0.0
20120324,10.1,192.0,15.8,13.4,6.6,0.0,102860.0,0.0
20120325,9.6,189.0,18.9,10.6,5.3,0.0,103360.0,0.0
20120326,11.6,211.0,19.3,11.5,4.0,0.0,103630.0,0.0
20120327,11.9,216.0,22.8,12.1,4.8,0.0,103630.0,0.0
20120328,11.4,213.0,20.4,13.5,4.1,0.0,103250.0,0.0
20120329,11.2,213.0,16.9,13.3,6.1,0.0,102790.0,0.0
20120330,10.4,207.0,11.7,11.8,6.7,0.0,102410.0,0.0
20120331,0.0,54.0,13.7,9.2,6.6,0.0,102020.0,0.0
20120401,11.6,223.0,15.8,7.8,1.8,0.0,102060.0,0.0
20120402,10.2,210.0,15.1,9.6,3.3,0.0,101090.0,0.0
20120403,4.5,142.0,10.3,9.3,3.4,2.6,100310.0,0.0
20120404,4.7,146.0,9.3,6.4,2.4,0.2,100740.0,0.0
20120405,0.0,57.0,13.1,7.8,6.2,0.0,101890.0,0.0
20120406,7.5,185.0,11.2,6.1,-0.9,0.2,101590.0,0.0
20120407,0.1,64.0,14.2,8.5,5.8,0.6,101270.0,0.0
20120408,0.0,59.0,11.6,10.4,6.6,1.8,101210.0,0.0
20120409,0.0,59.0,14.8,9.9,8.2,4.0,99660.0,0.0
20120410,8.3,201.0,14.1,10.1,5.4,1.2,99030.0,0.0
20120411,8.3,203.0,13.2,8.7,3.3,0.0,99730.0,0.0
20120412,4.4,152.0,13.4,7.9,2.5,2.6,100320.0,0.0
20120413,4.7,157.0,12.3,8.1,2.8,0.0,100510.0,0.0
20120414,6.5,184.0,10.0,9.2,6.1,0.0,100830.0,0.0
20120415,7.1,193.0,12.3,6.5,3.0,0.0,102040.0,0.0
20120416,7.5,200.0,14.8,6.4,0.5,1.4,102450.0,0.0
20120417,4.5,159.0,12.4,10.0,5.2,3.6,100120.0,0.0
20120418,0.6,87.0,11.9,8.9,5.4,5.2,98110.0,0.0
20120419,1.8,115.0,13.1,9.0,6.1,2.0,98470.0,0.0
20120420,6.7,194.0,14.8,8.6,4.0,7.2,99330.0,0.0
20120421,6.7,195.0,15.3,8.9,2.9,0.0,99740.0,0.0
20120422,8.1,215.0,10.6,9.8,4.3,2.4,100260.0,0.0
20120423,2.6,133.0,14.1,8.5,6.3,4.2,99490.0,0.0
20120424,2.5,132.0,12.7,10.5,6.8,5.4,99740.0,0.0
20120425,0.9,99.0,14.9,9.4,6.1,11.2,98730.0,0.0
20120426,4.9,174.0,15.8,11.2,7.5,3.2,99420.0,0.0
20120427,5.2,180.0,9.7,12.4,8.9,2.4,101020.0,0.0
20120428,0.0,70.0,15.2,9.0,8.3,18.4,101490.0,0.0
20120429,1.0,105.0,19.2,10.4,5.6,3.8,100450.0,0.0
20120430,10.8,260.0,17.6,13.5,7.7,14.8,101220.0,0.0
20120501,5.3,186.0,14.7,14.5,11.3,0.0,101620.0,0.0
20120502,0.1,79.0,9.4,12.3,9.8,0.6,101960.0,0.0
20120503,0.0,72.0,10.0,8.8,8.1,0.0,101200.0,0.0
20120504,0.0,73.0,10.3,8.6,7.2,0.0,100700.0,0.0
20120505,0.4,92.0,10.4,8.0,5.6,0.2,100990.0,0.0
20120506,0.0,74.0,15.1,7.9,5.3,0.0,101420.0,0.0
20120507,2.8,148.0,18.1,9.1,3.1,2.2,101380.0,0.0
20120508,2.8,149.0,16.8,14.0,9.9,2.2,100710.0,0.0
20120509,0.0,75.0,17.1,13.3,9.8,5.8,100830.0,0.0
20120510,0.0,75.0,16.5,14.6,12.0,4.4,100930.0,0.0
20120511,9.5,255.0,15.7,13.6,10.7,0.0,102240.0,0.0
20120512,10.6,271.0,17.3,10.2,4.6,0.0,103710.0,0.0
20120513,9.5,257.0,12.5,11.1,4.9,0.0,103020.0,0.0
20120514,1.1,116.0,12.4,9.5,6.4,3.6,101640.0,0.0
20120515,2.7,151.0,14.9,8.7,5.0,2.2,101620.0,0.0
20120516,8.0,238.0,15.5,9.0,3.1,0.0,102530.0,0.0
20120517,0.7,106.0,16.2,11.1,6.6,0.0,101670.0,0.0
20120518,0.7,107.0,17.4,12.7,9.2,0.0,100440.0,0.0
20120519,1.6,130.0,11.9,14.4,11.3,0.0,100960.0,0.0
20120520,0.0,79.0,17.5,10.3,8.7,0.0,101090.0,0.0
20120521,2.7,154.0,25.7,13.4,9.2,0.0,100960.0,0.0
20120522,11.2,287.0,27.2,18.3,10.9,0.0,101490.0,0.0
20120523,11.7,294.0,27.0,20.7,14.2,0.0,102270.0,0.0
20120524,12.3,302.0,25.9,21.5,16.0,0.0,102580.0,0.0
20120525,13.9,323.0,25.9,21.1,16.2,0.0,102320.0,0.0
20120526,14.3,329.0,27.6,20.1,14.3,0.0,102010.0,0.0
20120527,14.1,327.0,26.3,20.7,13.8,0.0,101840.0,0.0
20120528,11.9,299.0,23.8,20.0,13.6,0.0,101780.0,0.0
20120529,8.9,259.0,25.4,19.1,14.4,0.0,101740.0,0.0
20120530,9.3,265.0,20.8,19.1,12.8,4.2,101790.0,0.0
20120531,0.5,105.0,21.4,16.8,12.8,0.0,101880.0,0.0
20120601,1.4,130.0,19.5,17.1,12.8,1.0,101910.0,0.0
20120602,1.6,136.0,12.7,16.0,12.4,4.8,101440.0,0.0
20120603,0.0,80.0,14.9,11.8,10.9,14.0,100720.0,0.0
20120604,3.1,168.0,16.2,11.1,7.3,0.2,101450.0,0.0
20120605,0.1,88.0,18.8,11.6,7.0,7.0,101390.0,0.0
20120606,5.4,210.0,17.8,15.1,11.4,3.2,100240.0,0.0
20120607,0.3,98.0,16.3,15.1,12.4,14.8,99760.0,0.0
20120608,1.0,121.0,19.5,14.3,12.2,0.2,99850.0,0.0
20120609,7.7,246.0,17.3,15.2,10.8,0.0,100980.0,0.0
20120610,1.8,142.0,13.0,12.6,7.9,26.2,100820.0,0.0
20120611,0.0,81.0,15.4,12.3,11.6,10.2,100220.0,0.0
20120612,0.0,81.0,18.3,12.9,10.3,0.2,100940.0,0.0
20120613,7.3,241.0,18.6,13.0,7.6,0.0,101650.0,0.0
20120614,5.4,211.0,19.3,13.5,8.3,5.4,101570.0,0.0
20120615,5.3,210.0,19.3,15.9,12.4,1.8,100790.0,0.0
20120616,3.9,185.0,20.4,15.9,12.4,0.0,100860.0,0.0
20120617,6.1,223.0,19.5,16.1,11.8,4.2,101640.0,0.0
20120618,4.6,198.0,20.5,15.3,11.0,0.0,101720.0,0.0
20120619,7.1,238.0,22.7,15.0,9.5,0.0,101920.0,0.0
20120620,7.7,247.0,20.4,17.2,11.6,5.6,101630.0,0.0
20120621,1.3,130.0,18.7,17.2,13.9,2.8,100570.0,0.0
20120622,0.7,113.0,20.2,14.9,11.1,0.2,101070.0,0.0
20120623,5.0,205.0,20.9,15.5,10.8,8.8,101940.0,0.0
20120624,6.5,229.0,22.5,16.3,11.6,0.0,101220.0,0.0
20120625,8.9,264.0,22.3,17.2,11.9,0.0,101760.0,0.0
20120626,4.3,192.0,23.4,18.1,13.8,0.0,102000.0,0.0
20120627,1.6,137.0,27.6,20.4,17.4,0.2,101730.0,0.0
20120628,9.4,271.0,21.6,22.2,16.7,0.0,100510.0,0.0
20120629,2.7,161.0,21.6,17.6,13.5,0.0,100480.0,0.0
20120630,8.3,255.0,19.3,18.4,15.2,0.0,100810.0,0.0
20120701,7.2,238.0,17.9,15.0,10.6,0.8,101440.0,0.0
20120702,0.0,80.0,19.3,15.2,12.4,4.8,101520.0,0.0
20120703,0.0,80.0,22.2,17.0,14.7,5.8,101350.0,0.0
20120704,1.7,138.0,22.5,19.0,15.7,0.0,100940.0,0.0
20120705,4.2,188.0,19.0,18.1,13.7,1.2,100930.0,0.0
20120706,1.3,128.0,19.4,17.0,15.0,8.2,100740.0,0.0
20120707,1.8,140.0,22.0,15.7,12.0,7.0,100700.0,0.0
20120708,4.0,184.0,18.8,18.1,14.1,2.6,100570.0,0.0
20120709,0.0,79.0,18.7,16.6,14.4,0.2,101110.0,0.0
20120710,1.7,137.0,20.2,15.9,13.1,6.2,101080.0,0.0
20120711,7.8,244.0,19.3,16.0,11.8,5.8,101090.0,0.0
20120712,7.2,234.0,20.1,14.5,9.6,9.0,101190.0,0.0
20120713,3.5,173.0,16.9,16.6,13.0,6.0,100180.0,0.0
20120714,1.2,123.0,18.8,15.2,13.5,3.0,100510.0,0.0
20120715,5.4,205.0,18.7,15.6,12.3,0.2,101570.0,0.0
20120716,0.0,77.0,23.8,15.8,12.8,1.6,101980.0,0.0
20120717,4.2,184.0,19.2,18.8,13.7,0.0,102230.0,0.0
20120718,0.4,98.0,20.3,16.9,14.5,1.6,101310.0,0.0
20120719,5.5,204.0,19.0,16.7,13.1,0.2,101080.0,0.0
20120720,3.8,175.0,20.7,15.7,12.4,2.0,101660.0,0.0
20120721,7.3,231.0,23.3,16.2,11.7,0.0,102390.0,0.0
20120722,13.5,311.0,27.4,18.0,12.6,0.0,102670.0,0.0
20120723,14.4,321.0,28.9,20.0,12.6,0.0,102280.0,0.0
20120724,14.4,320.0,30.2,21.8,14.7,0.0,101800.0,0.0
20120725,11.6,285.0,27.4,23.3,16.4,0.0,101660.0,0.0
20120726,13.5,307.0,24.8,21.8,16.2,0.0,101790.0,0.0
20120727,0.4,95.0,21.6,20.5,16.1,0.0,101260.0,0.0
20120728,7.2,224.0,18.9,18.1,14.5,0.0,101080.0,0.0
20120729,7.7,230.0,20.7,15.0,11.0,1.6,101180.0,0.0
20120730,10.2,263.0,20.8,15.3,9.8,3.8,101530.0,0.0
20120731,0.5,96.0,23.6,15.8,10.8,0.2,101440.0,0.0
20120801,2.1,136.0,22.8,18.2,12.8,0.4,100920.0,0.0
20120802,6.6,211.0,23.0,18.9,14.9,0.0,101040.0,0.0
20120803,9.8,253.0,21.3,17.9,12.8,2.2,101240.0,0.0
20120804,5.5,193.0,21.5,17.8,14.2,1.8,100970.0,0.0
20120805,6.3,204.0,22.3,17.0,12.5,1.2,100710.0,0.0
20120806,4.7,179.0,20.3,18.5,14.7,2.4,100950.0,0.0
20120807,1.0,107.0,23.7,15.7,11.0,1.0,101980.0,0.0
20120808,4.0,166.0,26.3,19.2,14.7,0.2,102270.0,0.0
20120809,11.2,264.0,26.9,19.8,13.2,0.0,102570.0,0.0
20120810,10.5,254.0,24.1,20.9,14.8,0.0,102590.0,0.0
20120811,10.0,247.0,26.9,19.4,14.7,0.0,102050.0,0.0
20120812,7.8,217.0,23.8,21.1,15.3,0.0,101200.0,0.0
20120813,0.8,98.0,25.1,19.2,14.6,2.8,101100.0,0.0
20120814,8.7,227.0,23.0,21.2,17.3,0.0,101100.0,0.0
20120815,1.5,113.0,22.9,20.5,18.0,0.8,100620.0,0.0
20120816,3.9,157.0,28.5,19.4,15.9,0.0,101410.0,0.0
20120817,6.7,197.0,30.3,23.2,17.9,0.0,101360.0,0.0
20120818,12.5,266.0,30.5,24.4,18.4,0.0,101390.0,0.0
20120819,11.0,248.0,25.5,24.0,17.4,0.0,101530.0,0.0
20120820,5.0,170.0,22.2,21.2,16.8,0.0,101940.0,0.0
20120821,1.7,113.0,23.4,19.1,16.0,0.2,101760.0,0.0
20120822,6.9,193.0,22.4,18.2,12.9,0.0,101740.0,0.0
20120823,6.2,183.0,20.8,17.5,12.6,0.0,101420.0,0.0
20120824,0.8,90.0,22.5,17.3,13.7,1.0,100480.0,0.0
20120825,2.8,130.0,21.5,19.0,15.4,16.4,100130.0,0.0
20120826,6.7,186.0,22.6,17.2,12.9,0.0,101510.0,0.0
20120827,3.1,133.0,24.2,16.9,11.2,2.2,101370.0,0.0
20120828,9.7,219.0,21.0,19.1,13.9,0.0,101300.0,0.0
20120829,3.3,134.0,18.1,17.1,13.2,3.8,101240.0,0.0
20120830,2.5,120.0,18.8,15.7,13.3,0.0,101690.0,0.0
20120831,9.3,209.0,22.8,12.4,5.9,0.0,102900.0,0.0
20120901,2.0,105.0,18.8,17.9,13.0,0.0,102600.0,0.0
20120902,0.0,55.0,24.7,15.7,12.5,0.0,102470.0,0.0
20120903,10.2,206.0,25.1,19.5,14.2,0.0,102570.0,0.0
20120904,6.0,158.0,20.7,19.4,13.6,0.0,102370.0,0.0
20120905,12.3,223.0,21.7,15.9,11.1,0.0,102720.0,0.0
20120906,11.1,210.0,26.4,15.0,8.3,0.0,102820.0,0.0
20120907,12.4,220.0,27.3,18.5,10.6,0.0,102450.0,0.0
20120908,11.8,213.0,28.3,18.4,9.5,0.0,102040.0,0.0
20120909,9.5,189.0,21.5,19.0,9.7,0.0,101150.0,0.0
20120910,1.8,93.0,19.0,18.9,16.3,0.0,101000.0,0.0
20120911,6.8,157.0,19.0,16.6,14.1,0.0,101270.0,0.0
20120912,3.4,115.0,19.2,13.0,7.0,2.0,101480.0,0.0
20120913,10.1,188.0,21.0,13.1,6.9,0.0,101900.0,0.0
20120914,5.0,133.0,22.9,16.8,12.5,0.0,101370.0,0.0
20120915,10.9,191.0,18.9,15.6,8.3,0.0,101730.0,0.0
20120916,2.5,98.0,19.5,16.0,13.1,0.0,101310.0,0.0
20120917,4.2,119.0,18.1,16.3,13.1,0.0,101240.0,0.0
20120918,8.5,164.0,17.8,14.7,11.3,0.0,101390.0,0.0
20120919,10.3,178.0,17.8,12.1,6.3,0.0,102210.0,0.0
20120920,3.2,103.0,16.8,13.3,8.7,0.0,102070.0,0.0
20120921,0.1,49.0,16.8,13.5,10.2,1.0,101550.0,0.0
20120922,9.6,167.0,15.0,11.5,6.1,0.0,101960.0,0.0
20120923,0.0,43.0,16.0,11.7,8.4,21.8,100850.0,0.0
20120924,1.1,69.0,17.1,13.2,10.4,8.0,98920.0,0.0
20120925,7.6,143.0,16.0,13.3,9.5,1.2,98860.0,0.0
20120926,2.3,85.0,17.5,12.9,9.7,2.2,99230.0,0.0
20120927,4.3,108.0,18.1,14.1,10.7,0.6,100720.0,0.0
20120928,1.6,73.0,16.7,13.3,8.5,0.2,101300.0,0.0
20120929,8.7,146.0,18.1,12.7,8.6,0.0,101830.0,0.0
20120930,1.6,71.0,17.3,12.1,6.1,4.2,101870.0,0.0
20121001,2.7,85.0,17.9,15.2,13.0,2.6,101190.0,0.0
20121002,2.8,85.0,15.1,14.4,10.9,1.2,100970.0,0.0
20121003,1.6,69.0,16.4,13.1,11.0,4.6,100560.0,0.0
20121004,7.5,128.0,15.8,11.4,6.4,6.2,100820.0,0.0
20121005,1.1,60.0,15.3,13.2,10.5,17.6,100700.0,0.0
20121006,7.9,128.0,13.8,11.4,7.5,0.2,101300.0,0.0
20121007,3.2,84.0,12.7,9.3,4.7,0.0,101790.0,0.0
20121008,0.0,34.0,14.3,9.9,7.0,2.8,101300.0,0.0
20121009,3.8,87.0,15.4,11.5,8.7,0.0,101610.0,0.0
20121010,2.8,76.0,15.7,11.8,8.1,0.0,101500.0,0.0
20121011,0.0,32.0,14.8,12.3,8.9,7.8,100370.0,0.0
20121012,6.4,106.0,13.5,12.3,9.7,0.0,100580.0,0.0
20121013,4.1,85.0,12.9,9.6,5.6,0.8,100480.0,0.0
20121014,7.7,113.0,14.2,7.4,1.9,0.0,100270.0,0.0
20121015,0.6,44.0,15.9,8.6,2.9,1.4,100240.0,0.0
20121016,7.3,107.0,17.5,12.1,8.3,12.0,100090.0,0.0
20121017,6.2,98.0,17.0,12.7,7.8,1.6,99770.0,0.0
20121018,2.9,69.0,13.6,14.6,12.1,0.2,100200.0,0.0
20121019,0.0,28.0,14.1,12.4,11.2,8.2,100780.0,0.0
20121020,0.3,36.0,13.6,11.3,8.4,5.2,101630.0,0.0
20121021,0.0,27.0,14.9,11.5,9.3,0.8,101810.0,0.0
20121022,0.0,27.0,13.8,12.8,10.7,0.2,102020.0,0.0
20121023,0.0,26.0,16.9,12.9,11.9,0.0,102380.0,0.0
20121024,1.6,50.0,13.3,14.4,11.9,0.0,101960.0,0.0
20121025,0.0,25.0,9.1,13.1,12.9,0.4,101650.0,0.0
20121026,0.0,25.0,9.1,8.6,8.0,0.2,101280.0,0.0
20121027,6.2,85.0,9.7,5.6,2.1,0.2,101670.0,0.0
20121028,0.1,27.0,13.3,5.0,0.2,3.0,101550.0,0.0
20121029,1.7,47.0,11.1,9.0,4.6,1.8,100870.0,0.0
20121030,5.6,77.0,13.2,7.8,4.5,0.2,100460.0,0.0
20121031,1.5,44.0,10.3,9.7,6.1,9.2,98970.0,0.0
20121101,3.9,63.0,11.3,8.6,6.8,0.4,97960.0,0.0
20121102,6.4,79.0,10.3,7.6,3.8,0.0,99120.0,0.0
20121103,5.1,69.0,8.9,6.3,2.2,11.6,99650.0,0.0
20121104,0.2,26.0,10.2,5.4,1.9,4.8,99420.0,0.0
20121105,6.7,77.0,10.1,5.3,0.3,0.0,100640.0,0.0
20121106,4.2,61.0,10.9,5.4,0.6,0.4,102050.0,0.0
20121107,4.2,60.0,13.1,7.4,3.8,0.0,102450.0,0.0
20121108,3.1,51.0,11.5,9.9,6.6,0.0,101930.0,0.0
20121109,0.4,27.0,10.2,9.7,7.8,4.2,101000.0,0.0
20121110,0.0,19.0,10.7,9.3,8.3,0.2,99780.0,0.0
20121111,8.0,77.0,12.7,6.0,1.3,0.2,101170.0,0.0
20121112,0.0,19.0,15.5,8.0,3.2,1.4,102090.0,0.0
20121113,1.0,32.0,14.2,11.4,7.3,0.2,102620.0,0.0
20121114,5.2,60.0,10.1,12.0,9.7,0.0,102640.0,0.0
20121115,1.3,33.0,12.6,7.1,4.0,0.0,102270.0,0.0
20121116,0.0,17.0,12.5,9.1,5.6,0.0,101470.0,0.0
20121117,0.1,20.0,9.9,9.3,6.0,0.0,100780.0,0.0
20121118,7.0,66.0,12.8,5.6,1.2,0.2,101470.0,0.0
20121119,1.7,35.0,13.4,7.0,1.2,1.0,101100.0,0.0
20121120,0.0,16.0,12.1,10.3,7.1,6.2,100840.0,0.0
20121121,0.0,16.0,13.3,10.8,9.5,4.4,100760.0,0.0
20121122,0.9,27.0,11.6,9.8,6.3,11.6,101100.0,0.0
20121123,2.6,39.0,12.6,8.9,6.1,0.2,101160.0,0.0
20121124,0.0,15.0,11.6,7.4,2.1,12.2,101000.0,0.0
20121125,3.5,43.0,9.3,8.5,5.4,4.6,100170.0,0.0
20121126,0.0,15.0,8.6,8.1,6.8,7.0,99830.0,0.0
20121127,0.0,15.0,7.2,7.7,6.8,1.0,100410.0,0.0
20121128,0.1,17.0,6.5,6.5,5.8,0.0,101340.0,0.0
20121129,5.3,50.0,4.9,4.0,1.5,0.0,101290.0,0.0
20121130,4.5,46.0,6.2,1.7,-1.6,0.0,101210.0,0.0
20121201,1.1,24.0,10.4,2.5,-1.3,0.2,101480.0,0.0
20121202,5.5,47.0,10.8,4.2,-2.1,4.6,101650.0,0.0
20121203,0.2,16.0,8.1,5.2,-0.4,0.4,100750.0,0.0
20121204,4.8,44.0,4.1,4.6,1.0,1.0,100370.0,0.0
20121205,3.9,39.0,5.8,1.1,-2.0,0.2,100840.0,0.0
20121206,0.0,13.0,6.9,0.9,-4.1,2.4,101350.0,0.0
20121207,4.3,40.0,7.3,2.6,-1.7,0.8,100230.0,0.0
20121208,6.4,49.0,9.2,4.9,2.5,0.0,102350.0,0.0
20121209,0.7,20.0,5.9,6.1,2.9,0.0,101930.0,0.0
20121210,5.1,43.0,2.6,4.1,2.3,0.0,102260.0,0.0
20121211,4.7,41.0,0.4,0.5,-1.7,0.2,102960.0,0.0
20121212,0.9,21.0,6.7,-1.9,-4.1,0.0,102060.0,0.0
20121213,0.4,17.0,11.0,1.5,-3.8,0.4,100560.0,0.0
20121214,0.0,12.0,11.7,4.8,-1.4,7.4,98550.0,0.0
20121215,3.3,34.0,10.9,9.2,6.7,0.0,99130.0,0.0
20121216,4.5,40.0,9.3,7.2,3.5,0.8,99960.0,0.0
20121217,6.0,46.0,8.1,7.1,4.8,0.0,100170.0,0.0
20121218,0.3,16.0,8.7,5.9,3.6,0.0,101460.0,0.0
20121219,0.0,12.0,10.2,5.5,2.2,23.6,101650.0,0.0
20121220,0.0,12.0,10.0,7.6,5.0,3.6,100220.0,0.0
20121221,3.4,35.0,13.8,8.1,6.2,9.6,100960.0,0.0
20121222,0.0,12.0,12.4,10.0,6.2,8.4,100510.0,0.0
20121223,0.4,17.0,12.5,10.3,8.2,5.4,100360.0,0.0
20121224,0.0,12.0,9.4,10.0,7.5,8.8,99900.0,0.0
20121225,0.3,16.0,10.6,8.2,7.0,3.2,99560.0,0.0
20121226,0.2,15.0,8.5,6.9,3.2,2.4,100410.0,0.0
20121227,0.5,18.0,12.6,7.2,5.9,4.8,100560.0,0.0
20121228,0.0,12.0,11.7,9.0,5.3,0.8,101660.0,0.0
20121229,0.0,12.0,11.4,10.1,8.5,1.6,100390.0,0.0
20121230,1.1,23.0,11.2,8.2,4.9,0.2,100990.0,0.0
20121231,0.0,13.0,8.0,8.6,6.0,5.0,100310.0,0.0
20130101,5.6,46.0,11.0,5.7,3.3,0.0,100790.0,0.0
20130102,0.0,13.0,11.4,6.5,2.0,0.2,102320.0,0.0
20130103,0.0,13.0,10.3,8.6,5.7,0.0,103280.0,0.0
20130104,0.0,13.0,10.9,9.7,9.1,0.0,103740.0,0.0
20130105,0.0,13.0,9.0,9.4,7.9,0.2,103530.0,0.0
20130106,0.0,13.0,10.0,7.3,5.5,0.0,103230.0,0.0
20130107,0.0,13.0,11.5,8.6,7.1,0.0,102680.0,0.0
20130108,0.7,21.0,9.2,9.5,7.4,3.4,102420.0,0.0
